File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MYD21A2_006_LST_Night_1KM_doy2008089_aid0001,LST_Night_1KM,aid0001,2008-03-29,35297.0,240.2,281.7,"(240.2,281.7)",265.1797354,7.2741634,52.9134529,270.3,281.7,264.68,242.28,259.02
MYD21A2_006_LST_Night_1KM_doy2008097_aid0001,LST_Night_1KM,aid0001,2008-04-06,36438.0,248.84,301.82,"(248.84,301.82)",268.3962863,6.6104708,43.6983244,272.6,284.6,267.96,249.92,263.12
MYD21A2_006_LST_Night_1KM_doy2008105_aid0001,LST_Night_1KM,aid0001,2008-04-14,38068.0,236.78,286.96,"(236.78,286.96)",271.5058732,6.7126075,45.0590988,276.6,286.96,271.8,251.44,265.78
MYD21A2_006_LST_Night_1KM_doy2008113_aid0001,LST_Night_1KM,aid0001,2008-04-22,37241.0,231.44,306.64,"(231.44,306.64)",268.7916705,6.7175233,45.1251197,272.66,284.48,268.58,251.54,264.2
MYD21A2_006_LST_Night_1KM_doy2008121_aid0001,LST_Night_1KM,aid0001,2008-04-30,38427.0,252.8,287.48,"(252.8,287.48)",273.2351024,5.4171017,29.3449903,276.06,286.24,272.86,259.7,269.24
MYD21A2_006_LST_Night_1KM_doy2008129_aid0001,LST_Night_1KM,aid0001,2008-05-08,36126.0,224.84,332.72,"(224.84,332.72)",273.1981819,6.7857148,46.0459248,276.26,285.7,272.94,260.52,269.96
MYD21A2_006_LST_Night_1KM_doy2008137_aid0001,LST_Night_1KM,aid0001,2008-05-16,38158.0,255.28,294.04,"(255.28,294.04)",279.9291897,5.2392395,27.4496307,283.015,293.16,278.54,266.08,276.24
MYD21A2_006_LST_Night_1KM_doy2008145_aid0001,LST_Night_1KM,aid0001,2008-05-24,34783.0,256.76,290.72,"(256.76,290.72)",278.0441802,4.8822229,23.8361002,280.36,289.38,276.72,266.44,274.34
MYD21A2_006_LST_Night_1KM_doy2008153_aid0001,LST_Night_1KM,aid0001,2008-06-01,37001.0,267.06,292.88,"(267.06,292.88)",279.6843399,4.5567954,20.7643842,281.78,289.96,278.6,268.3,276.32
MYD21A2_006_LST_Night_1KM_doy2008161_aid0001,LST_Night_1KM,aid0001,2008-06-09,38619.0,265.62,292.96,"(265.62,292.96)",280.4328569,4.788762,22.9322411,283.52,292.96,279.08,270.3,276.68
MYD21A2_006_LST_Night_1KM_doy2008169_aid0001,LST_Night_1KM,aid0001,2008-06-17,38633.0,273.1,310.72,"(273.1,310.72)",285.1475883,5.199179,27.0314627,288.92,300.68,284.14,273.1,281.08
MYD21A2_006_LST_Night_1KM_doy2008177_aid0001,LST_Night_1KM,aid0001,2008-06-25,38644.0,275.66,318.32,"(275.66,318.32)",287.0423916,5.1028846,26.039431,290.3,298.76,285.96,275.66,283.12
MYD21A2_006_LST_Night_1KM_doy2008185_aid0001,LST_Night_1KM,aid0001,2008-07-03,38646.0,275.04,312.64,"(275.04,312.64)",286.8963437,5.1413217,26.4331885,289.88,299.74,285.62,275.04,283.06
MYD21A2_006_LST_Night_1KM_doy2008193_aid0001,LST_Night_1KM,aid0001,2008-07-11,38646.0,274.7,320.06,"(274.7,320.06)",286.3688206,5.3915114,29.0683953,289.26,299.4,285.12,274.7,282.46
MYD21A2_006_LST_Night_1KM_doy2008201_aid0001,LST_Night_1KM,aid0001,2008-07-19,38646.0,278.54,320.5,"(278.54,320.5)",289.0473953,4.9536084,24.5382358,292.1,301.68,288.09,278.54,285.28
MYD21A2_006_LST_Night_1KM_doy2008209_aid0001,LST_Night_1KM,aid0001,2008-07-27,38646.0,278.62,300.6,"(278.62,300.6)",289.1404973,4.4400343,19.7139044,292.14,300.6,288.24,278.62,285.74
MYD21A2_006_LST_Night_1KM_doy2008217_aid0001,LST_Night_1KM,aid0001,2008-08-04,38646.0,264.6,327.16,"(264.6,327.16)",288.191801,5.1545942,26.5698416,291.42,301.26,287.38,273.52,284.22
MYD21A2_006_LST_Night_1KM_doy2008225_aid0001,LST_Night_1KM,aid0001,2008-08-12,38644.0,275.06,305.84,"(275.06,305.84)",285.6651211,5.1056037,26.0671892,288.76,298.58,284.6,275.06,281.74
MYD21A2_006_LST_Night_1KM_doy2008233_aid0001,LST_Night_1KM,aid0001,2008-08-20,38646.0,276.84,307.26,"(276.84,307.26)",287.0758448,4.2110775,17.7331738,289.58,298.0,286.34,276.84,283.96
MYD21A2_006_LST_Night_1KM_doy2008241_aid0001,LST_Night_1KM,aid0001,2008-08-28,38612.0,271.74,296.1,"(271.74,296.1)",281.4253356,4.8338537,23.3661417,283.5,291.6,280.02,271.74,278.1
MYD21A2_006_LST_Night_1KM_doy2008249_aid0001,LST_Night_1KM,aid0001,2008-09-05,38611.0,271.94,305.3,"(271.94,305.3)",281.131404,4.7836739,22.8835364,283.5,292.34,279.82,271.94,277.6
MYD21A2_006_LST_Night_1KM_doy2008257_aid0001,LST_Night_1KM,aid0001,2008-09-13,38632.0,270.7,305.92,"(270.7,305.92)",281.8878753,4.718509,22.2643268,284.62,293.94,280.8,270.7,278.4
MYD21A2_006_LST_Night_1KM_doy2008265_aid0001,LST_Night_1KM,aid0001,2008-09-21,38620.0,269.48,308.34,"(269.48,308.34)",281.0461942,4.3393361,18.8298376,283.22,291.2,280.0,270.24,277.9
MYD21A2_006_LST_Night_1KM_doy2008273_aid0001,LST_Night_1KM,aid0001,2008-09-29,38503.0,270.8,304.82,"(270.8,304.82)",282.5482508,4.5672878,20.8601181,285.16,293.94,281.84,270.8,279.3
MYD21A2_006_LST_Night_1KM_doy2008281_aid0001,LST_Night_1KM,aid0001,2008-10-07,38592.0,254.68,302.48,"(254.68,302.48)",276.1355778,4.9095249,24.1034349,277.8,285.24,275.1,265.42,272.84
MYD21A2_006_LST_Night_1KM_doy2008289_aid0001,LST_Night_1KM,aid0001,2008-10-15,38554.0,262.94,298.76,"(262.94,298.76)",274.6567625,4.1114514,16.9040327,276.62,283.94,273.9,265.4,271.74
MYD21A2_006_LST_Night_1KM_doy2008297_aid0001,LST_Night_1KM,aid0001,2008-10-23,38587.0,264.98,295.24,"(264.98,295.24)",274.6722217,4.126309,17.0264258,276.76,283.9,274.1,264.98,272.0
MYD21A2_006_LST_Night_1KM_doy2008305_aid0001,LST_Night_1KM,aid0001,2008-10-31,20584.0,252.9,299.28,"(252.9,299.28)",275.0477089,5.9553441,35.4661232,278.2,286.26,275.12,264.78,272.8
MYD21A2_006_LST_Night_1KM_doy2008313_aid0001,LST_Night_1KM,aid0001,2008-11-08,30751.0,259.92,318.6,"(259.92,318.6)",272.6969471,3.6796489,13.5398159,273.72,278.72,272.18,265.38,270.38
MYD21A2_006_LST_Night_1KM_doy2008321_aid0001,LST_Night_1KM,aid0001,2008-11-16,37269.0,262.68,293.6,"(262.68,293.6)",272.4208205,3.2083656,10.2936098,274.08,279.78,272.18,264.58,270.28
MYD21A2_006_LST_Night_1KM_doy2008329_aid0001,LST_Night_1KM,aid0001,2008-11-24,30095.0,250.88,281.92,"(250.88,281.92)",270.5810115,4.3797009,19.1817802,272.72,279.7,270.74,261.08,268.06
MYD21A2_006_LST_Night_1KM_doy2008337_aid0001,LST_Night_1KM,aid0001,2008-12-02,34218.0,254.62,280.8,"(254.62,280.8)",271.3525583,3.4791076,12.1041899,273.26,279.38,271.14,263.08,269.18
MYD21A2_006_LST_Night_1KM_doy2008345_aid0001,LST_Night_1KM,aid0001,2008-12-10,24661.0,244.12,279.84,"(244.12,279.84)",266.0990706,5.4004232,29.1645713,267.98,273.8,266.02,258.3,264.1
MYD21A2_006_LST_Night_1KM_doy2008353_aid0001,LST_Night_1KM,aid0001,2008-12-18,10187.0,241.6,276.44,"(241.6,276.44)",256.459574,6.9541487,48.3601848,258.36,267.68,254.82,242.9,252.14
MYD21A2_006_LST_Night_1KM_doy2008361_aid0001,LST_Night_1KM,aid0001,2008-12-26,23820.0,228.62,275.1,"(228.62,275.1)",259.5363006,5.2575591,27.6419276,263.16,273.66,260.0,245.66,256.16
MYD21A2_006_LST_Night_1KM_doy2009001_aid0001,LST_Night_1KM,aid0001,2009-01-01,26736.0,238.6,274.24,"(238.6,274.24)",257.172886,6.8598198,47.0571272,261.36,274.24,256.8,239.34,252.38
MYD21A2_006_LST_Night_1KM_doy2009009_aid0001,LST_Night_1KM,aid0001,2009-01-09,30399.0,252.5,275.12,"(252.5,275.12)",263.0213849,3.4185253,11.6863151,265.0,271.54,262.42,254.12,260.64
MYD21A2_006_LST_Night_1KM_doy2009017_aid0001,LST_Night_1KM,aid0001,2009-01-17,32564.0,250.16,273.88,"(250.16,273.88)",262.9702979,3.8763903,15.026402,265.8,273.74,263.24,252.56,260.5
MYD21A2_006_LST_Night_1KM_doy2009025_aid0001,LST_Night_1KM,aid0001,2009-01-25,29493.0,249.76,395.68,"(249.76,395.68)",261.9826318,5.5753105,31.0840876,264.22,271.44,261.4,252.08,259.36
MYD21A2_006_LST_Night_1KM_doy2009033_aid0001,LST_Night_1KM,aid0001,2009-02-02,31373.0,250.9,277.28,"(250.9,277.28)",264.300503,3.8451902,14.785488,266.8,274.42,263.94,254.12,261.72
MYD21A2_006_LST_Night_1KM_doy2009041_aid0001,LST_Night_1KM,aid0001,2009-02-10,26928.0,241.74,329.94,"(241.74,329.94)",257.1425735,5.523235,30.5061249,260.48,270.44,256.3,243.36,253.62
MYD21A2_006_LST_Night_1KM_doy2009049_aid0001,LST_Night_1KM,aid0001,2009-02-18,31722.0,243.58,280.2,"(243.58,280.2)",264.1320339,5.9050986,34.8701897,268.74,280.2,262.62,245.86,259.58
MYD21A2_006_LST_Night_1KM_doy2009057_aid0001,LST_Night_1KM,aid0001,2009-02-26,26517.0,228.22,281.68,"(228.22,281.68)",261.7004163,7.8907448,62.2638528,267.28,281.68,260.7,238.66,255.66
MYD21A2_006_LST_Night_1KM_doy2009065_aid0001,LST_Night_1KM,aid0001,2009-03-06,33885.0,249.34,277.96,"(249.34,277.96)",263.6621054,6.155097,37.8852186,268.3,277.96,263.1,249.34,258.42
MYD21A2_006_LST_Night_1KM_doy2009073_aid0001,LST_Night_1KM,aid0001,2009-03-14,36135.0,251.1,308.7,"(251.1,308.7)",271.294882,4.850706,23.529349,274.66,284.9,270.86,256.88,267.54
MYD21A2_006_LST_Night_1KM_doy2009081_aid0001,LST_Night_1KM,aid0001,2009-03-22,31462.0,230.38,281.68,"(230.38,281.68)",263.8758445,8.7038152,75.7563998,270.38,281.68,265.2,237.98,257.02
MYD21A2_006_LST_Night_1KM_doy2009089_aid0001,LST_Night_1KM,aid0001,2009-03-30,29911.0,226.62,283.0,"(226.62,283.0)",261.5145726,9.8647021,97.312347,269.72,283.0,261.88,231.88,254.56
MYD21A2_006_LST_Night_1KM_doy2009097_aid0001,LST_Night_1KM,aid0001,2009-04-07,36726.0,255.22,346.56,"(255.22,346.56)",272.1358367,5.8844602,34.6268713,275.92,287.44,272.4,255.58,267.78
MYD21A2_006_LST_Night_1KM_doy2009105_aid0001,LST_Night_1KM,aid0001,2009-04-15,37555.0,253.26,292.96,"(253.26,292.96)",275.3338719,4.6813643,21.9151714,277.9,286.08,274.4,264.3,272.44
MYD21A2_006_LST_Night_1KM_doy2009113_aid0001,LST_Night_1KM,aid0001,2009-04-23,36899.0,242.12,367.44,"(242.12,367.44)",275.2501943,4.9854876,24.8550865,277.1,284.18,274.66,265.3,272.38
MYD21A2_006_LST_Night_1KM_doy2009121_aid0001,LST_Night_1KM,aid0001,2009-05-01,37007.0,258.76,290.68,"(258.76,290.68)",277.6016613,4.8438522,23.4629037,279.96,287.9,276.96,266.72,274.66
MYD21A2_006_LST_Night_1KM_doy2009129_aid0001,LST_Night_1KM,aid0001,2009-05-09,38054.0,263.14,289.6,"(263.14,289.6)",276.7817943,4.7469841,22.5338576,279.02,287.5,275.68,264.88,273.36
MYD21A2_006_LST_Night_1KM_doy2009137_aid0001,LST_Night_1KM,aid0001,2009-05-17,38371.0,267.4,308.9,"(267.4,308.9)",280.7257742,4.7858308,22.9041767,283.82,293.74,279.66,267.4,277.12
MYD21A2_006_LST_Night_1KM_doy2009145_aid0001,LST_Night_1KM,aid0001,2009-05-25,38189.0,271.14,309.72,"(271.14,309.72)",281.457681,5.3190356,28.2921395,284.22,294.24,279.84,271.14,277.54
MYD21A2_006_LST_Night_1KM_doy2009153_aid0001,LST_Night_1KM,aid0001,2009-06-02,26337.0,250.96,315.52,"(250.96,315.52)",282.6499168,5.9461753,35.3570001,286.38,296.46,281.34,266.76,278.26
MYD21A2_006_LST_Night_1KM_doy2009161_aid0001,LST_Night_1KM,aid0001,2009-06-10,31274.0,245.1,310.8,"(245.1,310.8)",278.7981793,5.1077067,26.0886674,280.76,288.64,276.98,269.2,275.5
MYD21A2_006_LST_Night_1KM_doy2009169_aid0001,LST_Night_1KM,aid0001,2009-06-18,38638.0,272.38,295.2,"(272.38,295.2)",282.42608,4.8919751,23.9314208,285.12,294.84,281.12,272.38,278.64
MYD21A2_006_LST_Night_1KM_doy2009177_aid0001,LST_Night_1KM,aid0001,2009-06-26,38646.0,272.62,298.26,"(272.62,298.26)",284.637416,5.1274169,26.2904044,287.82,298.26,283.0,272.62,280.7
MYD21A2_006_LST_Night_1KM_doy2009185_aid0001,LST_Night_1KM,aid0001,2009-07-04,38646.0,276.7,311.68,"(276.7,311.68)",286.4377198,4.7755583,22.8059567,289.38,299.16,285.36,276.7,282.74
MYD21A2_006_LST_Night_1KM_doy2009193_aid0001,LST_Night_1KM,aid0001,2009-07-12,38646.0,276.36,298.82,"(276.36,298.82)",287.0443301,4.9520687,24.5229842,290.36,298.82,285.98,276.36,283.22
MYD21A2_006_LST_Night_1KM_doy2009201_aid0001,LST_Night_1KM,aid0001,2009-07-20,38646.0,276.62,331.06,"(276.62,331.06)",288.700385,5.4548831,29.7557497,292.18,303.5,287.38,276.62,284.56
MYD21A2_006_LST_Night_1KM_doy2009209_aid0001,LST_Night_1KM,aid0001,2009-07-28,38646.0,275.78,300.18,"(275.78,300.18)",287.162024,5.1131397,26.144198,290.5,300.18,286.12,275.78,283.08
MYD21A2_006_LST_Night_1KM_doy2009217_aid0001,LST_Night_1KM,aid0001,2009-08-05,38565.0,273.0,309.64,"(273.0,309.64)",283.6178239,5.3136411,28.2347814,286.5,296.88,282.32,273.0,279.58
MYD21A2_006_LST_Night_1KM_doy2009225_aid0001,LST_Night_1KM,aid0001,2009-08-13,38646.0,273.4,305.08,"(273.4,305.08)",283.6655364,5.1681678,26.7099586,286.7,296.58,282.28,273.4,279.56
MYD21A2_006_LST_Night_1KM_doy2009233_aid0001,LST_Night_1KM,aid0001,2009-08-21,38646.0,274.44,312.38,"(274.44,312.38)",285.9410459,4.8998582,24.0086103,288.9,298.8,284.8,274.44,282.28
MYD21A2_006_LST_Night_1KM_doy2009241_aid0001,LST_Night_1KM,aid0001,2009-08-29,38642.0,274.16,322.38,"(274.16,322.38)",286.5636639,4.8918522,23.9302181,289.58,299.14,285.58,274.16,282.96
MYD21A2_006_LST_Night_1KM_doy2009249_aid0001,LST_Night_1KM,aid0001,2009-09-06,38619.0,272.86,310.7,"(272.86,310.7)",284.6182988,4.8151971,23.1861234,287.4,296.82,283.82,272.86,281.12
MYD21A2_006_LST_Night_1KM_doy2009257_aid0001,LST_Night_1KM,aid0001,2009-09-14,38637.0,270.94,295.58,"(270.94,295.58)",283.0849388,4.7784885,22.8339525,286.08,295.58,282.0,270.94,279.3
MYD21A2_006_LST_Night_1KM_doy2009265_aid0001,LST_Night_1KM,aid0001,2009-09-22,38578.0,270.84,298.4,"(270.84,298.4)",281.1321644,4.7323944,22.395557,283.6,292.38,280.12,270.84,277.74
MYD21A2_006_LST_Night_1KM_doy2009273_aid0001,LST_Night_1KM,aid0001,2009-09-30,36946.0,256.94,305.42,"(256.94,305.42)",272.2224078,5.6001908,31.3621372,273.92,281.74,270.64,260.88,268.7
MYD21A2_006_LST_Night_1KM_doy2009281_aid0001,LST_Night_1KM,aid0001,2009-10-08,36075.0,263.8,298.3,"(263.8,298.3)",274.3738877,4.468192,19.9647397,275.82,282.24,273.4,265.14,271.54
MYD21A2_006_LST_Night_1KM_doy2009289_aid0001,LST_Night_1KM,aid0001,2009-10-16,38140.0,232.86,309.52,"(232.86,309.52)",276.5935558,4.1691141,17.3815125,278.66,286.1,275.96,266.46,273.7
MYD21A2_006_LST_Night_1KM_doy2009297_aid0001,LST_Night_1KM,aid0001,2009-10-24,33363.0,256.34,285.84,"(256.34,285.84)",271.7471331,5.0027438,25.027445,273.72,282.0,270.84,260.5,268.2
MYD21A2_006_LST_Night_1KM_doy2009305_aid0001,LST_Night_1KM,aid0001,2009-11-01,38409.0,264.98,289.68,"(264.98,289.68)",274.3339322,3.2239466,10.3938318,276.34,282.7,273.9,265.74,272.1
MYD21A2_006_LST_Night_1KM_doy2009313_aid0001,LST_Night_1KM,aid0001,2009-11-09,23601.0,254.24,282.12,"(254.24,282.12)",267.8405025,4.4422586,19.733661,270.06,277.78,267.14,257.52,264.9
MYD21A2_006_LST_Night_1KM_doy2009321_aid0001,LST_Night_1KM,aid0001,2009-11-17,34933.0,258.04,280.38,"(258.04,280.38)",268.3613334,3.8617922,14.9134388,269.7,275.34,267.66,260.3,265.94
MYD21A2_006_LST_Night_1KM_doy2009329_aid0001,LST_Night_1KM,aid0001,2009-11-25,35238.0,257.22,278.24,"(257.22,278.24)",267.3986702,3.6898837,13.615242,268.82,274.3,267.08,259.68,265.16
MYD21A2_006_LST_Night_1KM_doy2009337_aid0001,LST_Night_1KM,aid0001,2009-12-03,33310.0,241.64,276.7,"(241.64,276.7)",259.7665842,5.828767,33.9745251,262.68,272.18,259.82,246.86,256.34
MYD21A2_006_LST_Night_1KM_doy2009345_aid0001,LST_Night_1KM,aid0001,2009-12-11,24672.0,245.22,272.98,"(245.22,272.98)",260.9244974,4.6638976,21.7519408,264.98,272.98,261.3,245.22,257.02
MYD21A2_006_LST_Night_1KM_doy2009353_aid0001,LST_Night_1KM,aid0001,2009-12-19,30434.0,245.54,270.68,"(245.54,270.68)",261.2782756,3.4700243,12.0410686,263.86,270.68,261.42,251.52,258.92
MYD21A2_006_LST_Night_1KM_doy2009361_aid0001,LST_Night_1KM,aid0001,2009-12-27,27662.0,244.5,266.44,"(244.5,266.44)",256.0305444,2.8842496,8.3188958,258.14,263.96,256.22,248.3,254.2
MYD21A2_006_LST_Night_1KM_doy2010001_aid0001,LST_Night_1KM,aid0001,2010-01-01,30570.0,240.46,272.94,"(240.46,272.94)",257.9509303,3.8565324,14.8728418,260.46,267.44,258.5,248.82,255.8
MYD21A2_006_LST_Night_1KM_doy2010009_aid0001,LST_Night_1KM,aid0001,2010-01-09,33624.0,248.12,270.86,"(248.12,270.86)",261.9603533,2.5916255,6.7165225,263.68,268.66,262.06,255.34,260.34
MYD21A2_006_LST_Night_1KM_doy2010017_aid0001,LST_Night_1KM,aid0001,2010-01-17,24192.0,224.22,276.94,"(224.22,276.94)",254.2556845,12.9846213,168.6003902,264.42,276.94,258.84,224.22,246.44
MYD21A2_006_LST_Night_1KM_doy2010025_aid0001,LST_Night_1KM,aid0001,2010-01-25,30149.0,248.26,276.8,"(248.26,276.8)",259.7115447,4.5654375,20.8432196,262.9,272.68,258.64,248.26,256.38
MYD21A2_006_LST_Night_1KM_doy2010033_aid0001,LST_Night_1KM,aid0001,2010-02-02,31664.0,240.78,380.42,"(240.78,380.42)",261.4055502,8.6302137,74.4805878,265.28,277.28,259.98,243.74,256.66
MYD21A2_006_LST_Night_1KM_doy2010041_aid0001,LST_Night_1KM,aid0001,2010-02-10,26116.0,241.94,278.38,"(241.94,278.38)",260.8058278,4.8616734,23.6358682,263.34,271.5,260.1,249.64,257.86
MYD21A2_006_LST_Night_1KM_doy2010049_aid0001,LST_Night_1KM,aid0001,2010-02-18,31187.0,240.42,278.12,"(240.42,278.12)",259.7713387,5.6830845,32.2974496,264.0,276.54,258.56,243.2,255.64
MYD21A2_006_LST_Night_1KM_doy2010057_aid0001,LST_Night_1KM,aid0001,2010-02-26,32256.0,230.78,467.56,"(230.78,467.56)",267.0264211,7.1885577,51.6753612,271.54,281.96,266.12,249.66,262.74
MYD21A2_006_LST_Night_1KM_doy2010065_aid0001,LST_Night_1KM,aid0001,2010-03-06,30817.0,249.76,333.98,"(249.76,333.98)",264.62798,5.9536131,35.4455086,268.48,279.88,263.34,249.76,260.06
MYD21A2_006_LST_Night_1KM_doy2010073_aid0001,LST_Night_1KM,aid0001,2010-03-14,36329.0,252.56,320.38,"(252.56,320.38)",268.0812145,5.5651442,30.9708303,270.94,280.9,267.62,254.4,264.28
MYD21A2_006_LST_Night_1KM_doy2010081_aid0001,LST_Night_1KM,aid0001,2010-03-22,36252.0,252.74,282.5,"(252.74,282.5)",268.1960179,5.6041942,31.4069932,271.48,282.14,267.72,254.04,264.32
MYD21A2_006_LST_Night_1KM_doy2010089_aid0001,LST_Night_1KM,aid0001,2010-03-30,16447.0,228.74,280.56,"(228.74,280.56)",252.8929081,12.5989173,158.7327168,258.18,280.56,252.94,228.74,242.68
MYD21A2_006_LST_Night_1KM_doy2010097_aid0001,LST_Night_1KM,aid0001,2010-04-07,33188.0,229.12,282.68,"(229.12,282.68)",268.3111384,6.2767984,39.3981984,272.3,282.68,268.14,251.06,263.8
MYD21A2_006_LST_Night_1KM_doy2010105_aid0001,LST_Night_1KM,aid0001,2010-04-15,38187.0,252.0,335.2,"(252.0,335.2)",275.8625606,5.8446586,34.160034,279.1,290.08,274.94,260.76,271.76
MYD21A2_006_LST_Night_1KM_doy2010113_aid0001,LST_Night_1KM,aid0001,2010-04-23,36116.0,235.66,287.74,"(235.66,287.74)",272.6483359,5.8537656,34.266572,275.54,284.02,272.42,261.4,269.88
MYD21A2_006_LST_Night_1KM_doy2010121_aid0001,LST_Night_1KM,aid0001,2010-05-01,34434.0,247.48,309.78,"(247.48,309.78)",270.1735256,6.6128637,43.7299667,273.215,282.94,269.7,256.98,266.72
MYD21A2_006_LST_Night_1KM_doy2010129_aid0001,LST_Night_1KM,aid0001,2010-05-09,37138.0,249.96,314.28,"(249.96,314.28)",275.6772454,5.4930187,30.1732544,278.4,287.54,274.38,263.16,272.3
MYD21A2_006_LST_Night_1KM_doy2010137_aid0001,LST_Night_1KM,aid0001,2010-05-17,28169.0,225.7,364.76,"(225.7,364.76)",274.8066215,4.9741101,24.7417711,276.54,281.52,274.72,268.24,273.22
MYD21A2_006_LST_Night_1KM_doy2010145_aid0001,LST_Night_1KM,aid0001,2010-05-25,35328.0,257.92,307.54,"(257.92,307.54)",275.7995267,5.0448394,25.4504048,277.74,285.36,274.88,265.04,272.66
MYD21A2_006_LST_Night_1KM_doy2010153_aid0001,LST_Night_1KM,aid0001,2010-06-02,36804.0,249.96,298.56,"(249.96,298.56)",285.0294517,4.4545893,19.8433654,288.04,297.46,284.28,272.56,281.74
MYD21A2_006_LST_Night_1KM_doy2010161_aid0001,LST_Night_1KM,aid0001,2010-06-10,38470.0,268.02,303.58,"(268.02,303.58)",280.4433637,4.3248789,18.7045779,281.96,288.56,279.6,271.02,277.56
MYD21A2_006_LST_Night_1KM_doy2010169_aid0001,LST_Night_1KM,aid0001,2010-06-18,38641.0,273.06,294.14,"(273.06,294.14)",283.4500251,4.3979321,19.341807,286.42,294.14,282.7,273.06,280.0
MYD21A2_006_LST_Night_1KM_doy2010177_aid0001,LST_Night_1KM,aid0001,2010-06-26,38646.0,276.04,312.84,"(276.04,312.84)",286.6570978,4.4986933,20.2382415,289.7,299.26,285.8,276.04,283.2
MYD21A2_006_LST_Night_1KM_doy2010185_aid0001,LST_Night_1KM,aid0001,2010-07-04,38644.0,274.02,296.64,"(274.02,296.64)",284.7061417,4.9028602,24.0380377,288.16,296.64,283.5,274.02,280.84
MYD21A2_006_LST_Night_1KM_doy2010193_aid0001,LST_Night_1KM,aid0001,2010-07-12,38646.0,276.92,322.56,"(276.92,322.56)",288.1098468,4.6754235,21.8595844,291.06,300.4,287.24,276.92,284.58
MYD21A2_006_LST_Night_1KM_doy2010201_aid0001,LST_Night_1KM,aid0001,2010-07-20,38646.0,278.04,299.3,"(278.04,299.3)",288.0151312,4.531318,20.5328432,290.98,299.3,287.28,278.04,284.52
MYD21A2_006_LST_Night_1KM_doy2010209_aid0001,LST_Night_1KM,aid0001,2010-07-28,38635.0,261.06,370.46,"(261.06,370.46)",289.7284493,5.4749376,29.9749423,293.5,304.12,289.06,274.5,285.32
MYD21A2_006_LST_Night_1KM_doy2010217_aid0001,LST_Night_1KM,aid0001,2010-08-05,38646.0,276.5,324.18,"(276.5,324.18)",286.4976023,5.139284,26.4122405,289.74,299.58,285.48,276.5,282.48
MYD21A2_006_LST_Night_1KM_doy2010225_aid0001,LST_Night_1KM,aid0001,2010-08-13,38645.0,275.18,314.56,"(275.18,314.56)",285.859114,4.7422976,22.4893867,288.82,298.1,284.86,275.18,282.26
MYD21A2_006_LST_Night_1KM_doy2010233_aid0001,LST_Night_1KM,aid0001,2010-08-21,38646.0,274.04,297.28,"(274.04,297.28)",286.3896657,4.4019167,19.3768702,289.38,297.28,285.54,274.04,283.02
MYD21A2_006_LST_Night_1KM_doy2010241_aid0001,LST_Night_1KM,aid0001,2010-08-29,38633.0,273.14,309.2,"(273.14,309.2)",283.7295302,4.4462752,19.7693632,286.12,294.3,282.92,273.14,280.66
MYD21A2_006_LST_Night_1KM_doy2010249_aid0001,LST_Night_1KM,aid0001,2010-09-06,38581.0,268.4,293.74,"(268.4,293.74)",279.4363511,4.7908844,22.9525736,281.44,289.3,278.3,268.4,276.2
MYD21A2_006_LST_Night_1KM_doy2010257_aid0001,LST_Night_1KM,aid0001,2010-09-14,38644.0,271.32,312.0,"(271.32,312.0)",283.1874376,4.4801127,20.0714094,286.02,294.18,282.44,271.32,279.9
MYD21A2_006_LST_Night_1KM_doy2010265_aid0001,LST_Night_1KM,aid0001,2010-09-22,38642.0,270.98,293.82,"(270.98,293.82)",282.1214394,4.3541537,18.9586546,284.82,293.58,281.36,270.98,278.98
MYD21A2_006_LST_Night_1KM_doy2010273_aid0001,LST_Night_1KM,aid0001,2010-09-30,38638.0,269.98,317.6,"(269.98,317.6)",282.7764548,5.050867,25.5112574,285.44,294.44,281.94,270.56,279.44
MYD21A2_006_LST_Night_1KM_doy2010281_aid0001,LST_Night_1KM,aid0001,2010-10-08,38641.0,268.64,291.72,"(268.64,291.72)",276.977719,4.5870572,21.0410935,278.78,286.24,275.78,268.64,273.8
MYD21A2_006_LST_Night_1KM_doy2010289_aid0001,LST_Night_1KM,aid0001,2010-10-16,38635.0,267.04,306.36,"(267.04,306.36)",276.5877448,4.739953,22.4671549,278.56,286.26,275.54,267.04,273.42
MYD21A2_006_LST_Night_1KM_doy2010297_aid0001,LST_Night_1KM,aid0001,2010-10-24,26968.0,251.26,286.52,"(251.26,286.52)",276.1468222,3.8437197,14.774181,278.22,285.48,275.78,266.18,273.38
MYD21A2_006_LST_Night_1KM_doy2010305_aid0001,LST_Night_1KM,aid0001,2010-11-01,38351.0,268.06,286.16,"(268.06,286.16)",275.6591411,3.1933742,10.1976386,277.12,282.48,274.98,268.52,273.54
MYD21A2_006_LST_Night_1KM_doy2010313_aid0001,LST_Night_1KM,aid0001,2010-11-09,11722.0,251.44,282.36,"(251.44,282.36)",271.1819758,5.7147436,32.6582947,273.2,281.2,269.98,259.88,267.86
MYD21A2_006_LST_Night_1KM_doy2010321_aid0001,LST_Night_1KM,aid0001,2010-11-17,16761.0,242.26,282.88,"(242.26,282.88)",269.2166625,7.7275607,59.715194,273.02,279.32,271.48,262.5,268.8
